"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT571091","hsa","hsa","hsa-miR-18a-5p","ZNF670","0","0","0","0","1","0","0","1","2","2"
"MIRT621411","hsa","hsa","hsa-miR-18a-5p","VPS18","0","0","0","0","1","0","0","1","2","2"
"MIRT629512","hsa","hsa","hsa-miR-18a-5p","AS3MT","0","0","0","0","1","0","0","1","2","2"
"MIRT657094","hsa","hsa","hsa-miR-18a-5p","JMY","0","0","0","0","1","0","0","1","2","2"
"MIRT662379","hsa","hsa","hsa-miR-18a-5p","BDH1","0","0","0","0","1","0","0","1","2","6"
"MIRT686806","hsa","hsa","hsa-miR-18a-5p","SOX12","0","0","0","0","1","0","0","1","2","2"
"MIRT690077","hsa","hsa","hsa-miR-18a-5p","MBD1","0","0","0","0","1","0","0","1","2","2"
"MIRT698313","hsa","hsa","hsa-miR-18a-5p","TMEM2","0","0","0","0","1","0","0","1","2","2"
"MIRT704016","hsa","hsa","hsa-miR-18a-5p","EFCAB14","0","0","0","0","1","0","0","1","2","2"
"MIRT731126","hsa","hsa","hsa-miR-18a-5p","RUNX1","1","1","1","0","0","0","0","0","3","1"
"MIRT731240","hsa","hsa","hsa-miR-18a-5p","MEF2D","1","1","1","0","0","0","0","0","3","1"
"MIRT732691","hsa","hsa","hsa-miR-18a-5p","MT1JP","1","1","0","0","0","0","0","0","2","0"
"MIRT732692","hsa","hsa","hsa-miR-18a-5p","FBP1","1","1","0","0","0","0","0","0","2","0"
"MIRT733209","hsa","hsa","hsa-miR-18a-5p","mTOR","0","0","0","0","1","0","0","0","1","0"
"MIRT733495","hsa","hsa","hsa-miR-18a-5p","NR1I2","1","1","1","0","0","0","0","0","3","0"
"MIRT734619","hsa","hsa","hsa-miR-18a-5p","MS","0","0","0","0","0","0","0","0","0","0"
"MIRT735783","hsa","hsa","hsa-miR-18a-5p","CCN2","1","1","1","0","0","0","0","0","3","0"
"MIRT736191","hsa","hsa","hsa-miR-18a-5p","EPHA7","1","1","1","0","0","0","0","0","3","0"
"MIRT736193","hsa","hsa","hsa-miR-18a-5p","FGF1","1","1","1","0","0","0","0","0","3","0"
"MIRT737063","hsa","hsa","hsa-miR-18a-5p","ING4","1","0","0","0","0","0","0","0","1","0"
"MIRT737064","hsa","hsa","hsa-miR-18a-5p","FENDRR","1","0","0","0","0","0","0","0","1","0"
